building_idx,timestamp,order_value,lat,lon,method
22959,2025-12-10 07:31:19,19427.22,21.243659842536356,72.84628813023197,combined
21148,2025-12-10 12:49:31,4658.61,21.190675031150374,72.82798578949668,combined
9641,2025-12-10 19:39:34,16039.17,21.23376977644282,72.8670099322226,combined
9641,2025-12-10 17:21:32,11399.11,21.233765452622677,72.8668334789086,combined
11836,2025-12-10 17:06:51,19792.12,21.18073222029877,72.83000961508148,combined
11836,2025-12-10 06:40:59,17073.62,21.18073576054053,72.83000562921772,combined
11836,2025-12-10 23:54:14,14134.68,21.180772088253118,72.83011046076231,combined
15071,2025-12-10 19:19:31,14736.38,21.188314706652005,72.81837461439973,combined
19872,2025-12-10 03:14:49,25460.93,21.206297489257036,72.78315522197282,combined
5306,2025-12-10 13:52:39,15569.29,21.216186915579687,72.8703258089003,combined
24598,2025-12-10 14:43:17,4623.13,21.221423632947246,72.7818183540925,combined
831,2025-12-10 19:24:16,8660.13,21.18916026725993,72.88998909101893,combined
8132,2025-12-10 05:45:32,17881.54,21.23035633048936,72.89633952898072,combined
14118,2025-12-10 11:19:03,24776.55,21.18240164465778,72.82064980414333,combined
14118,2025-12-10 08:57:25,15646.48,21.182431439866246,72.82060817069942,combined
21734,2025-12-10 08:10:55,14799.67,21.202104560213552,72.82964583614431,combined
21734,2025-12-10 14:57:57,17051.15,21.202171763249844,72.82970746378288,combined
21734,2025-12-10 11:04:42,18799.33,21.202122425896043,72.82969121668678,combined
32127,2025-12-10 01:11:22,19547.81,21.249807496720894,72.85675623733034,combined
14505,2025-12-10 18:58:27,15021.13,21.18537262559186,72.81651564862749,combined
928,2025-12-10 01:51:54,19467.83,21.18892458863341,72.87680734308368,combined
928,2025-12-10 23:27:45,50.0,21.188876870647363,72.8768687099454,combined
928,2025-12-10 18:17:11,14542.7,21.18889243875936,72.87674467342,combined
1487,2025-12-10 10:00:53,10849.76,21.185587747448853,72.86781881015,combined
12539,2025-12-10 15:19:49,11687.8,21.183744177982753,72.83002900251357,combined
12539,2025-12-10 12:11:11,12045.34,21.183617961396397,72.83005205631208,combined
32811,2025-12-10 08:15:05,20905.24,21.2423802086418,72.90548864783487,combined
32811,2025-12-10 04:04:23,10927.25,21.242485975538646,72.90545491530833,combined
32811,2025-12-10 04:05:24,17426.76,21.24244029846188,72.90546649584812,combined
34641,2025-12-10 05:11:20,9141.24,21.24591922031695,72.87108032846639,combined
24332,2025-12-10 14:40:53,7937.31,21.21767238680284,72.78246540215316,combined
26766,2025-12-10 14:29:51,12134.74,21.2592287701521,72.84202845470612,combined
14169,2025-12-10 16:00:19,7873.51,21.18263377734125,72.82635625138107,combined
16257,2025-12-10 19:09:55,18605.75,21.192933532086354,72.78853676193165,combined
16257,2025-12-10 17:54:41,17728.86,21.19307886954737,72.78857605884676,combined
34952,2025-12-10 06:11:44,12536.79,21.316482977124057,72.9062056050359,combined
11783,2025-12-10 10:29:25,20157.89,21.181095492048343,72.82019927380043,combined
11783,2025-12-10 17:15:08,10738.39,21.18113915350926,72.82014877251444,combined
28368,2025-12-10 11:52:45,12622.64,21.238233852952646,72.85592033779872,combined
9042,2025-12-10 10:57:46,18139.5,21.229374677863866,72.85960049315241,combined
27548,2025-12-10 11:55:52,18440.03,21.213146198094567,72.79320730541346,combined
9646,2025-12-10 05:27:21,16320.69,21.234529535972932,72.86775962857631,combined
9646,2025-12-10 11:14:53,13749.86,21.23437449413456,72.86781697009506,combined
9646,2025-12-10 18:55:25,4389.74,21.234415724837728,72.86772774869577,combined
9646,2025-12-10 22:24:18,20396.31,21.234372956681295,72.86778553271137,combined
12116,2025-12-10 12:58:58,15747.47,21.167989628685962,72.84102704442535,combined
9535,2025-12-10 21:15:26,16612.09,21.232080622812852,72.86224040219305,combined
9535,2025-12-10 21:00:57,20552.64,21.23196487296336,72.86214026908684,combined
9535,2025-12-10 07:17:34,22687.76,21.231987632386684,72.86211558350927,combined
9535,2025-12-10 17:35:30,14536.23,21.232033776732088,72.86217287390296,combined
9535,2025-12-10 04:55:02,9038.7,21.232080845727417,72.86217112710386,combined
21588,2025-12-10 09:03:13,17457.53,21.20432263964261,72.83681050753042,combined
28451,2025-12-10 10:28:44,10016.98,21.23814625189949,72.85071547615598,combined
17419,2025-12-10 01:39:31,21082.18,21.192977396895415,72.80561705004753,combined
20348,2025-12-10 09:20:54,9879.18,21.212191867977104,72.78323073289612,combined
20348,2025-12-10 06:45:50,19408.61,21.212221621393834,72.78328793224185,combined
20348,2025-12-10 07:22:15,15247.2,21.21222025390579,72.78322401360367,combined
15164,2025-12-10 02:31:36,15212.74,21.188130771893018,72.8184112199742,combined
15164,2025-12-10 12:41:09,26248.88,21.188136032988226,72.81839072444168,combined
10944,2025-12-10 13:02:17,3679.75,21.132735919489406,72.65187767494797,combined
647,2025-12-10 00:44:26,10795.21,21.174048465246038,72.88052572773911,combined
12757,2025-12-10 15:57:11,17327.66,21.184647947970273,72.82825586316159,combined
12757,2025-12-10 04:25:13,15590.62,21.18464918349188,72.82833953389996,combined
12757,2025-12-10 15:44:34,13168.34,21.184614579898152,72.82826720429948,combined
22530,2025-12-10 02:25:05,24243.9,21.241103703762086,72.84948574708467,combined
5986,2025-12-10 03:35:48,17053.94,21.22081044282874,72.87371417262007,combined
5986,2025-12-10 22:49:37,17364.04,21.220825316450362,72.87388840600944,combined
5986,2025-12-10 15:10:12,10572.88,21.220817027955494,72.87372081387524,combined
1731,2025-12-10 10:04:37,21084.04,21.18536122130282,72.85919931121848,combined
15397,2025-12-10 22:02:49,12756.14,21.189214662597312,72.81869469173671,combined
3840,2025-12-10 20:52:45,22305.53,21.191750459542135,72.87062797113808,combined
3840,2025-12-10 05:24:20,17810.72,21.191547177672195,72.8703432813185,combined
3840,2025-12-10 15:34:01,15752.22,21.191515701545136,72.87047519622807,combined
35122,2025-12-10 12:34:33,19029.44,21.333959728923876,72.97220930265482,combined
14185,2025-12-10 22:38:23,19683.38,21.182910851169193,72.81979344026956,combined
14185,2025-12-10 20:58:42,17751.8,21.182789064105503,72.81979364969693,combined
18501,2025-12-10 06:38:50,20086.47,21.19762946448295,72.82200096984117,combined
15117,2025-12-10 05:30:38,9590.1,21.187796037452234,72.81869305394366,combined
11208,2025-12-10 22:43:44,19108.27,21.17429949429534,72.82616345653479,combined
28245,2025-12-10 12:35:36,15644.42,21.23768243781579,72.85101087265289,combined
28245,2025-12-10 23:15:20,17971.67,21.237701416827157,72.85099214644985,combined
15947,2025-12-10 09:21:13,18763.95,21.190805400000002,72.81785265543331,combined
5035,2025-12-10 01:17:42,20847.41,21.217079589977782,72.8767515159953,combined
5035,2025-12-10 00:06:00,17027.61,21.2170524862644,72.87679244971879,combined
11794,2025-12-10 22:53:57,17587.0,21.181299293653144,72.82089557554514,combined
11794,2025-12-10 00:48:13,14799.12,21.181344574227808,72.82081509847917,combined
9931,2025-12-10 11:36:20,19268.91,21.23855054692704,72.87368586097386,combined
14936,2025-12-10 11:35:45,17630.15,21.187488242825612,72.81869920046816,combined
17372,2025-12-10 12:51:23,15181.61,21.19200785748182,72.79973373438594,combined
17372,2025-12-10 04:45:17,16828.43,21.192063943575608,72.79975377912588,combined
10081,2025-12-10 18:42:42,14956.59,21.076204403598755,72.64416458441329,combined
10081,2025-12-10 21:27:00,10900.28,21.076139315041125,72.64408009108261,combined
10081,2025-12-10 04:20:28,10911.25,21.0760977419107,72.64402120285527,combined
10081,2025-12-10 17:10:34,16788.09,21.076160438023493,72.64419497740889,combined
10081,2025-12-10 18:30:14,15453.32,21.076214649924374,72.64418242023307,combined
21098,2025-12-10 15:19:08,17352.76,21.18924544058209,72.83975007707646,combined
21098,2025-12-10 07:39:43,15414.66,21.18915618054257,72.83973813965956,combined
18267,2025-12-10 18:41:51,6215.1,21.197101806558784,72.8215013059227,combined
18267,2025-12-10 04:04:04,19579.98,21.19702550493945,72.82149461636364,combined
18267,2025-12-10 06:19:13,14257.24,21.19714545257799,72.82147306282441,combined
33089,2025-12-10 10:21:24,11028.64,21.247695524473517,72.91670868401683,combined
33089,2025-12-10 18:23:50,14990.49,21.247740053088588,72.91682530237155,combined
4160,2025-12-10 09:42:50,17375.84,21.1912599580143,72.88585883698154,combined
14442,2025-12-10 02:10:02,21472.85,21.18356371337818,72.81916654610349,combined
11828,2025-12-10 01:58:23,22177.36,21.180718639789795,72.82926651924524,combined
11828,2025-12-10 01:43:33,14680.96,21.180692921279224,72.82926507647282,combined
18593,2025-12-10 04:28:03,19986.38,21.197971742157534,72.82001867029223,combined
12981,2025-12-10 00:31:48,15718.97,21.186576469285995,72.83769376660217,combined
28261,2025-12-10 15:43:02,16489.1,21.23824148247359,72.84931749026845,combined
3102,2025-12-10 07:46:11,10201.52,21.188221677188178,72.86209276323919,combined
12235,2025-12-10 09:04:26,5277.33,21.186622711584832,72.84901096260715,combined
2346,2025-12-10 12:24:13,17513.37,21.18446655270936,72.85655970347703,combined
2346,2025-12-10 03:18:45,12104.16,21.184529320068172,72.85660032908773,combined
28520,2025-12-10 13:09:48,11805.2,21.2385860103557,72.85355125456805,combined
17964,2025-12-10 08:52:00,15218.45,21.19415152575865,72.80801524433716,combined
17964,2025-12-10 13:42:07,17815.97,21.194197141877876,72.80806006387786,combined
17964,2025-12-10 05:00:25,28674.35,21.19415273844517,72.80798776609353,combined
17964,2025-12-10 17:24:09,19059.36,21.194121695285205,72.8076965610753,combined
17964,2025-12-10 02:23:44,20691.95,21.19417345759714,72.80782639648548,combined
32553,2025-12-10 14:08:57,14585.3,21.25591884246195,72.84955204807247,combined
26809,2025-12-10 16:58:06,16034.08,21.25344458691691,72.84845362446907,combined
28104,2025-12-10 07:35:24,24875.96,21.237291322699075,72.85420724684872,combined
10217,2025-12-10 22:29:16,20724.03,21.078981366344347,72.64251670153145,combined
10217,2025-12-10 19:05:36,18052.22,21.078955246813994,72.6424122016822,combined
10217,2025-12-10 08:55:34,12081.82,21.07894067832398,72.64252786491691,combined
10217,2025-12-10 18:34:29,101.89,21.07900017699229,72.64243888478859,combined
10217,2025-12-10 16:13:37,15610.09,21.078931738852212,72.64241021468854,combined
3386,2025-12-10 14:37:12,12873.63,21.18923017132619,72.86245908271417,combined
1339,2025-12-10 08:36:19,15390.6,21.176100690613254,72.87657281253024,combined
27101,2025-12-10 22:08:55,18422.44,21.19945766312285,72.82878938011439,combined
27101,2025-12-10 23:07:04,22362.31,21.199439029605628,72.82877059631689,combined
15771,2025-12-10 20:03:25,15022.09,21.190162697549496,72.7926624789452,combined
19897,2025-12-10 17:46:15,9179.14,21.206556893562954,72.7836235154087,combined
19897,2025-12-10 22:06:59,14505.93,21.206586989988857,72.78361673567747,combined
3282,2025-12-10 16:13:59,9338.68,21.188959162186325,72.86840735387679,combined
20664,2025-12-10 06:48:31,15290.27,21.211546367042782,72.77942039580422,combined
13214,2025-12-10 12:05:55,10738.53,21.144170378386782,72.78379455678024,combined
13214,2025-12-10 13:14:31,15730.19,21.144156393977354,72.78364085316254,combined
24384,2025-12-10 11:25:51,10991.48,21.217942749025614,72.78169499689785,combined
8653,2025-12-10 17:33:32,9308.57,21.2360469533948,72.90192909112007,combined
8653,2025-12-10 14:09:40,17807.14,21.23629983613895,72.90179369102005,combined
8653,2025-12-10 12:46:18,16493.07,21.236274426926133,72.90179782272521,combined
21760,2025-12-10 10:45:57,4768.9,21.20309257178423,72.83111863101486,combined
15265,2025-12-10 09:40:06,13477.71,21.18824218455428,72.79434398446247,combined
13810,2025-12-10 03:05:24,12035.54,21.183861956918115,72.78569113068166,combined
21558,2025-12-10 18:45:40,11810.03,21.200684916361094,72.83933654334845,combined
27007,2025-12-10 05:05:51,18295.49,21.19906124468672,72.82379574981896,combined
27007,2025-12-10 10:23:17,14119.75,21.19902232163636,72.82380776868288,combined
14424,2025-12-10 13:05:10,19794.43,21.182925403854334,72.8205789207467,combined
14424,2025-12-10 09:50:27,16900.08,21.182937840696393,72.82057191475899,combined
14424,2025-12-10 10:10:12,14229.71,21.183360707872414,72.82051124464252,combined
4772,2025-12-10 06:03:02,22613.85,21.219388541875382,72.8796138823213,combined
6946,2025-12-10 23:52:43,14212.22,21.228999258110647,72.9031676603881,combined
6946,2025-12-10 00:34:41,8352.67,21.229005979845507,72.90316934207378,combined
6946,2025-12-10 18:08:06,18604.08,21.229106291612432,72.90325462271312,combined
6946,2025-12-10 02:01:04,12990.55,21.22905947569015,72.90310495039077,combined
6350,2025-12-10 07:08:34,11197.18,21.22501707346637,72.90768233101909,combined
279,2025-12-10 16:40:07,875.28,21.12423389494322,73.10906458773928,combined
11269,2025-12-10 23:45:21,19064.91,21.17773197846054,72.82566388624545,combined
11269,2025-12-10 13:13:32,11572.5,21.177722609867995,72.82582074485592,combined
11269,2025-12-10 18:42:45,10107.72,21.177712320001874,72.82586212161839,combined
18559,2025-12-10 17:22:59,5143.95,21.197892916614638,72.82272606923641,combined
3160,2025-12-10 12:28:12,19766.07,21.18855526321831,72.86165751000857,combined
3160,2025-12-10 17:17:17,16583.83,21.18849245903821,72.86167475871227,combined
30533,2025-12-10 20:41:04,14508.46,21.242326785079296,72.87524025870187,combined
34354,2025-12-10 06:53:48,18203.23,21.254390127763244,72.86355139770257,combined
1732,2025-12-10 13:59:56,9382.8,21.185472750000002,72.85935810000001,combined
20236,2025-12-10 16:41:34,11541.51,21.20892848174821,72.78274949120905,combined
4346,2025-12-10 14:24:04,14473.65,21.192302809936212,72.87848339824612,combined
29204,2025-12-10 04:26:13,18045.69,21.24000772432942,72.85435625816396,combined
34555,2025-12-10 14:51:09,18160.88,21.256838048237217,72.86420466288278,combined
25873,2025-12-10 02:51:14,16898.76,21.251354384801576,72.84633428412836,combined
5354,2025-12-10 07:49:06,16248.89,21.21627447920652,72.8688777325199,combined
27119,2025-12-10 14:39:08,15794.86,21.19949721489024,72.82662408536329,combined
19847,2025-12-10 07:32:51,21769.31,21.206251180186865,72.78329245877829,combined
12675,2025-12-10 10:12:39,10520.71,21.184453477367537,72.8298257633338,combined
22277,2025-12-10 06:31:40,20070.15,21.23720135219132,72.84916359531121,combined
27737,2025-12-10 20:47:41,11226.93,21.249382057271397,72.82428857380802,combined
4783,2025-12-10 01:28:55,16449.35,21.21954647492882,72.87845542523418,combined
4783,2025-12-10 06:59:36,16174.3,21.219554651405105,72.87843491796818,combined
4783,2025-12-10 03:25:22,13619.87,21.219590730960253,72.8785020673517,combined
9645,2025-12-10 12:03:41,9013.09,21.23440110998588,72.86813719750947,combined
9645,2025-12-10 19:15:06,20228.86,21.23448920824674,72.86825642977527,combined
9645,2025-12-10 03:15:22,15736.33,21.234484738796187,72.86823096590992,combined
9645,2025-12-10 20:52:34,18228.36,21.234480924106656,72.86825288084613,combined
9645,2025-12-10 11:52:59,17882.59,21.234409322764044,72.86824500590603,combined
10094,2025-12-10 05:59:46,5525.04,21.07652943798699,72.64392719036256,combined
10094,2025-12-10 01:47:58,6198.81,21.07650917397309,72.64378407458116,combined
10094,2025-12-10 05:42:08,12736.3,21.07646775,72.6438242,combined
10094,2025-12-10 19:12:43,20412.92,21.07660335571894,72.6439102162971,combined
10094,2025-12-10 06:42:06,14763.45,21.07658063071746,72.64398288073924,combined
1771,2025-12-10 17:36:34,12407.78,21.185943145032397,72.86001991437497,combined
34287,2025-12-10 09:48:08,16730.04,21.25586008684468,72.8599439729828,combined
14487,2025-12-10 15:58:56,15489.81,21.18453401448323,72.82080160895755,combined
18821,2025-12-10 01:28:04,13810.78,21.19862777957245,72.8255900653692,combined
12609,2025-12-10 19:04:01,11344.72,21.18410902844831,72.83039545600383,combined
12609,2025-12-10 04:52:38,19297.67,21.18406360187468,72.83040641323537,combined
18541,2025-12-10 05:41:00,17091.33,21.197746536208935,72.82429449348686,combined
35025,2025-12-10 07:10:47,13887.38,21.330390030574932,72.98443678521018,combined
3593,2025-12-10 11:17:49,10351.3,21.189813920009467,72.8648444357234,combined
3593,2025-12-10 01:03:44,13646.54,21.18985795474501,72.86492754900434,combined
29674,2025-12-10 05:00:13,11271.79,21.241689295531703,72.85584736398012,combined
29674,2025-12-10 19:24:40,11094.13,21.241738307172962,72.85581510896252,combined
12347,2025-12-10 17:23:52,15741.99,21.183114293494647,72.82783064415295,combined
24777,2025-12-10 01:01:25,16604.81,21.21292317874895,72.77360709999449,combined
24777,2025-12-10 18:57:51,12188.12,21.21289991762821,72.77330192592181,combined
24649,2025-12-10 12:34:50,6685.81,21.245021976907598,72.78280903064687,combined
6914,2025-12-10 21:52:45,9551.61,21.228561555530373,72.8997914015885,combined
6914,2025-12-10 07:08:20,16431.06,21.228558150949876,72.89975584886548,combined
396,2025-12-10 13:07:49,13496.35,21.17773895500707,72.88546893700678,combined
28626,2025-12-10 21:57:56,17143.23,21.239091464201323,72.85603209876705,combined
5638,2025-12-10 06:36:01,13852.79,21.218360126856158,72.87703583172096,combined
4579,2025-12-10 19:34:04,11558.62,21.214137306789166,72.88598369545069,combined
6527,2025-12-10 22:24:27,15253.87,21.226207670155972,72.89828934650687,combined
21794,2025-12-10 06:30:50,16662.26,21.20472678487699,72.82709635430895,combined
19386,2025-12-10 01:48:04,17282.53,21.19931851023579,72.78972976108876,combined
5337,2025-12-10 22:07:38,5779.44,21.216209449531004,72.86908127758532,combined
16853,2025-12-10 04:36:34,7832.38,21.196207741028324,72.78820684618151,combined
26894,2025-12-10 22:15:25,12124.53,21.19481695291825,72.80446958101186,combined
16860,2025-12-10 04:40:04,14435.49,21.196331224439543,72.78847063057142,combined
21654,2025-12-10 19:19:56,12434.23,21.195627145641154,72.85035225725457,combined
21654,2025-12-10 16:16:05,2374.76,21.195615891064993,72.85005923215812,combined
14311,2025-12-10 13:24:18,11185.38,21.18339626531755,72.81482656216338,combined
14311,2025-12-10 20:24:31,19676.16,21.183316847059878,72.81488147637225,combined
3211,2025-12-10 14:00:49,24369.73,21.188620768722785,72.86564367785255,combined
6899,2025-12-10 00:27:36,13191.54,21.228521559074984,72.89942404979197,combined
8023,2025-12-10 14:34:51,17265.67,21.224865184239746,72.88573425128145,combined
8023,2025-12-10 09:39:33,10814.17,21.22489920519334,72.88566101791038,combined
10476,2025-12-10 11:09:59,14760.89,21.104046844108236,72.7230890231163,combined
10016,2025-12-10 15:52:56,15288.96,21.07437235465866,72.64227282258244,combined
10016,2025-12-10 17:23:45,25617.68,21.0744769534175,72.642257881864,combined
10016,2025-12-10 23:58:51,15226.77,21.074487095769047,72.64219487956747,combined
10016,2025-12-10 02:09:22,11639.59,21.074396763675974,72.6422737995667,combined
10016,2025-12-10 03:48:22,7930.31,21.074460686017048,72.6421939663475,combined
24136,2025-12-10 12:51:37,20149.5,21.21603740471298,72.78319140894034,combined
5216,2025-12-10 03:54:11,13688.76,21.215702537385884,72.86238016999633,combined
2772,2025-12-10 08:03:46,17279.85,21.20988806188346,72.85205644228499,combined
5598,2025-12-10 17:25:44,10565.06,21.217986283822754,72.87784738714069,combined
20744,2025-12-10 10:59:08,14982.89,21.21177761581707,72.77784591193897,combined
12594,2025-12-10 16:51:09,13048.75,21.183878803688334,72.83137299430614,combined
22033,2025-12-10 12:58:57,16471.92,21.20899009567056,72.83864945228581,combined
22033,2025-12-10 06:17:53,6307.07,21.209010900570572,72.83856203472273,combined
22033,2025-12-10 14:11:06,11841.47,21.20889570956005,72.83852942022939,combined
30975,2025-12-10 11:11:59,18386.64,21.24255103100077,72.85065990610664,combined
1398,2025-12-10 02:34:18,9989.85,21.17966042390063,72.87024315248404,combined
1398,2025-12-10 22:58:27,16396.9,21.17861864643189,72.87039963279464,combined
21682,2025-12-10 09:08:12,6697.65,21.21382954675374,72.84979720531831,combined
10152,2025-12-10 00:16:11,12755.99,21.07756196100897,72.64114167108195,combined
10152,2025-12-10 05:01:52,10342.26,21.07760226622937,72.6411253868276,combined
10152,2025-12-10 11:17:07,12621.66,21.07757237033996,72.64112757041983,combined
10152,2025-12-10 00:45:13,8438.0,21.077622299010127,72.64111840350344,combined
10152,2025-12-10 09:28:52,7435.85,21.077553942468295,72.6411331136475,combined
27148,2025-12-10 10:07:01,12987.52,21.19965931924458,72.82865056828913,combined
20370,2025-12-10 07:05:55,22442.29,21.21332687549014,72.78337162441211,combined
23229,2025-12-10 10:31:37,15054.28,21.244377546533293,72.84735119626491,combined
16809,2025-12-10 16:49:13,13279.48,21.196863399724837,72.78307803604075,combined
7525,2025-12-10 14:41:21,17362.24,21.2353569519615,72.85409680278778,combined
28034,2025-12-10 07:25:18,19445.74,21.23706948663703,72.85125231167397,combined
14261,2025-12-10 08:13:37,13702.94,21.1827317,72.82856516143539,combined
15610,2025-12-10 18:42:20,12900.99,21.188621766962683,72.81917026999831,combined
15610,2025-12-10 21:10:45,22043.7,21.18866646709902,72.81913989040525,combined
3038,2025-12-10 19:01:01,10881.52,21.18830959739064,72.86579772838823,combined
33435,2025-12-10 19:34:39,16481.91,21.255278606162427,72.98098340250215,combined
35416,2025-12-10 12:41:29,24394.28,21.46948825770061,72.94798063274163,combined
4506,2025-12-10 19:52:35,11056.28,21.205851912844494,72.88438431875535,combined
4506,2025-12-10 18:12:45,8266.49,21.20588821373675,72.8843272386521,combined
25305,2025-12-10 22:20:06,12711.39,21.24988290180556,72.8472691578601,combined
10092,2025-12-10 23:37:48,20537.82,21.07637644782392,72.63907293459596,combined
10092,2025-12-10 12:36:05,9961.3,21.076361703444764,72.63912719528666,combined
10092,2025-12-10 00:05:24,16934.1,21.07636291594914,72.63913559048575,combined
10092,2025-12-10 14:37:56,18055.51,21.076427309923098,72.63911008257486,combined
10092,2025-12-10 01:09:39,11987.37,21.076416207418426,72.63914662975415,combined
25239,2025-12-10 00:48:10,12774.36,21.247580056990074,72.84743766873319,combined
18808,2025-12-10 16:15:26,12450.66,21.198510241157997,72.82532459716052,combined
24180,2025-12-10 16:42:40,16065.56,21.21661573498753,72.7827858559566,combined
7070,2025-12-10 15:21:24,20809.6,21.233367496704016,72.84992960025407,combined
15904,2025-12-10 17:16:35,4154.72,21.190599191141544,72.81779011773828,combined
15904,2025-12-10 00:40:35,9552.78,21.190597940309726,72.81773800725877,combined
21815,2025-12-10 06:22:08,19030.33,21.207965083315894,72.8468016617625,combined
23492,2025-12-10 03:15:34,15790.99,21.244934638481762,72.84666793601595,combined
14111,2025-12-10 18:09:27,5593.88,21.182290162976066,72.82071142597215,combined
10951,2025-12-10 12:11:38,18482.16,21.13286018290005,72.65360117177464,combined
34039,2025-12-10 22:44:31,13961.17,21.253876592325987,72.86392312076423,combined
6824,2025-12-10 10:08:27,13840.76,21.227744643615424,72.8986627981742,combined
6824,2025-12-10 23:39:18,3896.24,21.22772705866571,72.8986137625827,combined
31326,2025-12-10 20:28:30,10173.62,21.243946064013194,72.85772855663912,combined
21908,2025-12-10 06:30:17,13388.95,21.20624348142387,72.83311872018808,combined
3885,2025-12-10 12:31:51,13345.63,21.19253348211274,72.87347014412481,combined
3885,2025-12-10 13:34:54,11894.04,21.192581093341392,72.87344892777253,combined
2464,2025-12-10 13:21:49,19042.91,21.185562066203108,72.85668457395336,combined
3507,2025-12-10 09:25:19,9356.56,21.189566042561797,72.86873831148024,combined
13282,2025-12-10 15:15:40,13439.43,21.149144704195596,72.78635677961086,combined
35473,2025-12-10 06:57:07,17968.22,21.476017811436456,72.96966624569754,combined
12522,2025-12-10 03:36:46,14007.86,21.183593190966004,72.8351082211095,combined
2624,2025-12-10 18:36:16,9341.56,21.186277033412438,72.85706520343695,combined
7528,2025-12-10 16:07:39,10457.59,21.23538225968549,72.8537106597714,combined
35041,2025-12-10 00:10:13,13033.93,21.330681546902373,72.9831708201825,combined
4519,2025-12-10 20:07:17,15393.58,21.206626166479403,72.88518952064105,combined
4519,2025-12-10 03:26:07,17296.32,21.20663244466852,72.88503477600041,combined
4519,2025-12-10 05:24:13,20961.47,21.206629576841166,72.88501749787633,combined
4519,2025-12-10 08:30:04,15686.72,21.206569878381472,72.88501970739628,combined
1981,2025-12-10 01:47:37,16204.96,21.18794691763113,72.85856442915457,combined
13742,2025-12-10 22:49:44,15143.95,21.166367455439566,72.70094969252659,combined
10632,2025-12-10 20:03:42,15060.84,21.116735359305963,72.73901843752104,combined
8856,2025-12-10 19:44:34,13251.62,21.23796432344805,72.88137183221366,combined
8856,2025-12-10 04:57:07,14730.53,21.23791468785592,72.88145730350998,combined
1930,2025-12-10 21:44:01,12561.03,21.186579189078696,72.86074215655242,combined
22864,2025-12-10 16:35:33,5157.17,21.243457159383613,72.84603365574067,combined
22864,2025-12-10 15:27:57,16841.97,21.243453309828848,72.84601972780922,combined
14492,2025-12-10 13:24:03,16299.55,21.18473495663194,72.8220444196616,combined
14492,2025-12-10 17:01:49,16662.05,21.184797013842186,72.82178497336977,combined
18022,2025-12-10 15:02:13,9508.13,21.19570518535039,72.79048504201754,combined
9570,2025-12-10 15:18:05,7296.62,21.232461968096004,72.85990740906009,combined
9570,2025-12-10 00:15:47,13471.06,21.232519100526396,72.85985168199446,combined
9570,2025-12-10 14:08:01,16876.67,21.23252145755517,72.86013188245558,combined
9570,2025-12-10 07:45:24,3422.57,21.23245502814072,72.86034160828292,combined
9570,2025-12-10 12:30:35,13894.48,21.232504004861756,72.86020890712152,combined
13259,2025-12-10 05:33:32,15098.61,21.14971986569656,72.78386099390667,combined
12499,2025-12-10 15:49:26,12838.91,21.183642354139156,72.82974170994709,combined
12499,2025-12-10 05:09:42,15609.21,21.18354034638681,72.82979144169222,combined
3349,2025-12-10 07:27:20,12677.66,21.189144273914092,72.86863563812483,combined
8085,2025-12-10 13:55:04,25393.1,21.225787552805638,72.88684023910895,combined
8085,2025-12-10 07:40:10,11976.92,21.225714914837,72.88684624172545,combined
12152,2025-12-10 08:37:12,12551.86,21.17844420768711,72.83747540514612,combined
12152,2025-12-10 03:51:25,4828.82,21.178640425016685,72.83748880013734,combined
5536,2025-12-10 02:09:26,20193.62,21.217579974006526,72.87254088087127,combined
19728,2025-12-10 16:33:17,23558.54,21.202454986261042,72.78391743384297,combined
2730,2025-12-10 08:15:49,7985.45,21.18870290951482,72.8541645404713,combined
2730,2025-12-10 14:51:04,18247.8,21.18870843207469,72.85424500835425,combined
15426,2025-12-10 21:08:20,16280.77,21.188798249679675,72.79287384551596,combined
15281,2025-12-10 21:47:04,29599.63,21.188180221050878,72.7910704114465,combined
17971,2025-12-10 09:00:37,16956.96,21.194416566591094,72.80805914075295,combined
17971,2025-12-10 11:47:38,13594.07,21.194406221023897,72.80803819142123,combined
17971,2025-12-10 08:54:30,18733.77,21.194428857935133,72.80795539863787,combined
17971,2025-12-10 08:50:56,8427.95,21.194373637018252,72.80790668398878,combined
19321,2025-12-10 20:14:28,13226.37,21.198765584668767,72.78786231599396,combined
14381,2025-12-10 14:45:54,14904.33,21.184986492301057,72.81663772770685,combined
14381,2025-12-10 01:23:56,18430.76,21.18504311868848,72.81661443938522,combined
31425,2025-12-10 11:46:52,22256.97,21.244480467743013,72.85452797844772,combined
3025,2025-12-10 22:34:29,20614.37,21.188240517033254,72.86572905975366,combined
13077,2025-12-10 10:47:32,16786.34,21.13448192746835,72.65370810900363,combined
5711,2025-12-10 10:05:03,13655.98,21.216620893968933,72.86974533670892,combined
26313,2025-12-10 14:00:20,22296.66,21.252655235443513,72.84897979094335,combined
21242,2025-12-10 05:11:35,15021.72,21.190366898004896,72.84045287090574,combined
21242,2025-12-10 03:54:52,12005.31,21.19036646445637,72.84042090668868,combined
196,2025-12-10 06:58:48,17769.27,21.07535557897421,72.88252880194759,combined
25278,2025-12-10 19:25:48,11602.71,21.24908158271153,72.84858695713051,combined
25278,2025-12-10 10:39:55,17591.59,21.249118484479467,72.84859552985257,combined
25278,2025-12-10 05:08:01,14579.61,21.249085724365926,72.84856914023418,combined
